matchNumber,teamNumber,startPosition,autoFuel,autoFuel_timestamps,autoFeed,autoAccuracy,autoClimbLevel,autoClimbPos,crossBumpAuto,crossTrenchAuto,autoOofTime,teleFuel,teleFuel_timestamps,teleFeed,teleAccuracy,crossBumpTele,crossTrenchTele,teleOofTime,attackingTime,defendedTime,scoringLocations,feedingLocations,teleClimb,climbTime,drivetrainSpeed,driverSkill,freeClimbPenalty,matchNotes,contributedPoints
61,971,Left,4,"[1.7, 2.4, 4.1, 4.5]",0,93,,,FALSE,TRUE,0,16,"[11.4, 14.0, 15.3, 33.3, 45.8, 56.5, 66.9, 67.8, 69.3, 74.8, 88.8, 91.5, 97.2, 102.3, 108.0, 108.8]",0,88,TRUE,TRUE,4,9,25,Hub,Trench,None,0,Fast,Good,FALSE,Missed a few shots,45
61,441,Left,4,"[1.0, 1.6, 3.7, 4.3]",0,88,,,FALSE,TRUE,0,14,"[13.0, 13.7, 15.3, 18.1, 23.4, 30.4, 33.5, 42.5, 57.4, 86.0, 96.6, 117.5, 118.4, 120.0]",0,78,TRUE,TRUE,8,17,13,Hub,Mid,Level 2,11,Medium,Good,FALSE,Great shooting,38
61,148,Right,5,"[1.4, 1.8, 2.4, 3.5, 4.8]",0,89,,,FALSE,FALSE,0,17,"[17.5, 35.0, 54.4, 54.9, 58.5, 77.9, 80.3, 85.3, 85.8, 87.6, 89.0, 101.2, 104.8, 106.1, 107.2, 109.0, 109.1]",0,77,TRUE,FALSE,5,2,16,Hub,Mid,None,0,Fast,Excellent,FALSE,Missed a few shots,47
62,971,Right,3,"[1.3, 3.6, 4.0]",0,77,,,TRUE,FALSE,0,13,"[16.7, 19.8, 25.1, 30.9, 43.7, 50.4, 51.4, 52.4, 56.8, 64.5, 82.4, 84.3, 102.8]",0,94,FALSE,FALSE,5,7,13,Hub,Mid,Level 2,6,Medium,Good,FALSE,Missed a few shots,42
62,441,Right,4,"[1.1, 1.4, 2.8, 4.3]",0,76,,,TRUE,TRUE,0,17,"[21.5, 24.2, 37.0, 40.3, 48.5, 50.2, 53.9, 62.9, 67.2, 76.8, 81.5, 83.6, 86.6, 87.8, 90.8, 113.5, 118.1]",0,75,TRUE,FALSE,4,13,19,Hub,Mid,None,0,Medium,Good,FALSE,Fast climb,25
62,971,Left,3,"[1.8, 2.3, 4.2]",0,85,,,FALSE,FALSE,0,14,"[15.4, 26.1, 27.5, 43.2, 46.0, 62.8, 63.0, 82.1, 85.4, 85.5, 90.2, 92.2, 101.9, 103.7]",0,73,TRUE,TRUE,4,18,18,Hub,Trench,None,0,Medium,Good,FALSE,Slow aim but accurate,41
62,1619,Left,2,"[2.0, 4.7]",0,90,,,TRUE,TRUE,0,13,"[21.0, 25.8, 34.8, 35.9, 44.4, 59.7, 61.3, 74.0, 79.5, 92.4, 94.0, 100.3, 104.5]",0,82,FALSE,FALSE,8,12,1,Hub,Mid,Level 3,9,Fast,Excellent,FALSE,Very consistent,47
62,604,Left,3,"[1.3, 2.4, 4.9]",0,75,,,TRUE,TRUE,0,16,"[27.4, 31.4, 34.9, 36.7, 38.3, 40.6, 49.8, 60.8, 62.7, 78.8, 88.0, 97.4, 99.4, 99.8, 101.7, 109.3]",0,72,TRUE,TRUE,5,10,24,Hub,Mid,Level 2,5,Medium,Good,FALSE,Strong defense,35
62,2056,Mid,3,"[3.5, 3.5, 4.9]",0,85,,,FALSE,FALSE,0,9,"[35.8, 39.5, 51.5, 57.8, 61.8, 67.3, 92.2, 93.0, 95.2]",0,83,TRUE,TRUE,1,4,3,Hub,Mid,Level 2,9,Fast,Good,FALSE,Great shooting,50
63,1690,Right,5,"[1.1, 2.8, 3.5, 3.8, 3.8]",0,92,,,FALSE,TRUE,0,16,"[11.8, 16.2, 25.0, 30.0, 44.7, 46.1, 47.9, 47.9, 61.7, 65.8, 75.7, 77.3, 82.9, 90.4, 113.6, 119.4]",0,72,TRUE,TRUE,5,1,24,Hub,Mid,None,0,Medium,Good,FALSE,Missed a few shots,43
63,971,Mid,5,"[1.1, 1.3, 3.4, 3.4, 3.9]",0,86,,,TRUE,FALSE,0,17,"[10.8, 12.6, 21.6, 21.9, 48.6, 70.5, 83.7, 91.9, 95.2, 101.9, 105.2, 109.5, 109.7, 111.2, 112.8, 113.3, 114.6]",0,91,TRUE,TRUE,0,19,22,Hub,Trench,None,0,Medium,Good,FALSE,Smooth cycles,39
63,971,Right,3,"[1.6, 3.7, 4.3]",0,87,,,TRUE,FALSE,0,16,"[15.4, 19.4, 27.6, 31.7, 31.8, 34.4, 42.9, 47.4, 50.7, 54.4, 85.9, 86.1, 92.4, 102.5, 104.0, 112.9]",0,70,FALSE,FALSE,8,5,25,Hub,Mid,Level 3,8,Fast,Good,FALSE,Missed a few shots,45
63,254,Mid,4,"[1.2, 2.5, 4.7, 4.9]",0,95,,,TRUE,FALSE,0,12,"[22.6, 25.7, 38.0, 38.8, 46.4, 55.9, 56.9, 64.1, 92.1, 101.3, 102.3, 113.3]",0,70,TRUE,FALSE,10,9,30,Hub,Mid,Level 2,11,Medium,Good,FALSE,Great shooting,32
63,1690,Mid,3,"[2.3, 4.8, 4.9]",0,81,,,FALSE,TRUE,0,9,"[11.5, 13.6, 44.1, 85.9, 93.9, 97.4, 107.8, 114.5, 115.0]",0,79,FALSE,FALSE,6,5,15,Hub,Trench,Level 3,8,Medium,Good,FALSE,Great shooting,46
63,1114,Mid,5,"[1.1, 2.0, 3.2, 3.6, 3.7]",0,85,,,FALSE,TRUE,0,10,"[13.5, 15.3, 25.6, 37.3, 49.1, 55.0, 57.3, 82.1, 95.6, 100.1]",0,75,FALSE,FALSE,1,1,30,Hub,Trench,Level 2,8,Fast,Excellent,FALSE,Got defended heavily,25
64,1690,Mid,4,"[1.4, 2.7, 4.8, 5.0]",0,80,,,TRUE,TRUE,0,18,"[10.2, 19.1, 33.6, 42.3, 45.3, 45.7, 51.1, 53.3, 58.7, 73.2, 81.5, 81.6, 83.5, 97.6, 103.8, 112.7, 113.1, 119.2]",0,76,TRUE,TRUE,4,10,14,Hub,Trench,Level 3,6,Fast,Excellent,FALSE,Fast climb,36
64,118,Right,6,"[1.1, 1.5, 3.0, 3.3, 3.9, 4.9]",0,84,,,FALSE,FALSE,0,8,"[17.3, 39.4, 72.4, 104.7, 109.1, 109.2, 115.0, 117.5]",0,80,FALSE,TRUE,10,19,3,Hub,Trench,None,0,Fast,Good,FALSE,Great shooting,29
64,148,Left,2,"[2.7, 3.4]",0,76,,,TRUE,FALSE,0,13,"[12.9, 30.5, 33.9, 36.9, 72.7, 74.9, 80.3, 82.9, 100.9, 102.8, 107.4, 111.3, 116.9]",0,92,TRUE,FALSE,8,3,30,Hub,Mid,Level 2,12,Medium,Good,FALSE,Fast climb,33
64,441,Mid,6,"[1.9, 2.0, 2.2, 2.7, 2.8, 3.8]",0,92,,,FALSE,FALSE,0,12,"[15.0, 17.2, 21.5, 27.2, 33.8, 57.5, 63.1, 74.7, 77.6, 85.3, 85.5, 87.3]",0,95,TRUE,TRUE,2,19,0,Hub,Trench,Level 2,11,Fast,Good,FALSE,Smooth cycles,42
64,2056,Left,5,"[1.0, 2.3, 3.2, 4.4, 4.5]",0,99,,,TRUE,TRUE,0,13,"[24.0, 39.1, 53.6, 66.7, 75.6, 78.6, 79.2, 82.9, 99.5, 102.9, 113.8, 117.3, 118.8]",0,82,FALSE,FALSE,1,2,15,Hub,Mid,Level 2,9,Medium,Excellent,FALSE,Smooth cycles,37
64,1678,Right,6,"[2.2, 2.3, 2.5, 2.8, 3.5, 5.0]",0,75,,,TRUE,TRUE,0,9,"[15.3, 20.0, 36.5, 50.8, 58.3, 67.3, 70.7, 78.5, 80.9]",0,89,TRUE,FALSE,2,1,23,Hub,Trench,Level 2,11,Fast,Excellent,FALSE,Smooth cycles,32
65,148,Mid,6,"[2.5, 2.7, 2.8, 3.0, 3.7, 4.0]",0,80,,,FALSE,TRUE,0,17,"[17.0, 25.9, 34.7, 39.9, 52.9, 71.9, 76.1, 80.6, 82.6, 84.3, 87.6, 92.3, 96.5, 98.8, 104.0, 106.9, 107.8]",0,89,TRUE,TRUE,7,2,5,Hub,Trench,None,0,Medium,Good,FALSE,Excellent pathing,45
65,1114,Right,3,"[1.6, 2.2, 3.6]",0,98,,,FALSE,FALSE,0,15,"[12.3, 24.4, 43.7, 49.0, 56.1, 61.0, 65.8, 67.3, 85.1, 94.7, 96.4, 98.6, 104.3, 105.0, 119.7]",0,83,FALSE,TRUE,2,17,19,Hub,Mid,Level 2,11,Fast,Good,FALSE,Smooth cycles,48
65,971,Left,6,"[1.6, 2.0, 2.2, 3.3, 3.3, 3.6]",0,78,,,TRUE,TRUE,0,8,"[12.9, 48.1, 62.3, 65.1, 93.5, 103.4, 105.4, 109.0]",0,78,FALSE,TRUE,5,8,24,Hub,Trench,Level 2,10,Fast,Good,FALSE,Smooth cycles,47
65,1678,Right,6,"[1.9, 2.6, 3.3, 3.4, 3.9, 4.8]",0,78,,,TRUE,FALSE,0,9,"[36.8, 52.4, 52.4, 58.7, 62.0, 77.0, 95.7, 96.1, 116.1]",0,81,FALSE,TRUE,9,2,28,Hub,Mid,None,0,Medium,Excellent,FALSE,Slow aim but accurate,48
65,604,Right,6,"[2.2, 3.0, 3.1, 3.6, 3.7, 4.0]",0,88,,,TRUE,TRUE,0,14,"[10.3, 26.4, 31.2, 37.2, 43.6, 51.6, 59.1, 61.2, 66.4, 69.1, 87.9, 115.4, 115.8, 116.6]",0,93,TRUE,TRUE,5,11,20,Hub,Trench,Level 3,9,Fast,Good,FALSE,Excellent pathing,32
65,1114,Right,4,"[1.2, 2.4, 3.3, 4.3]",0,82,,,TRUE,TRUE,0,14,"[12.4, 14.2, 17.8, 36.8, 36.9, 48.3, 51.7, 63.5, 63.5, 64.7, 83.2, 96.2, 99.4, 99.5]",0,93,FALSE,FALSE,1,0,6,Hub,Trench,None,0,Fast,Good,FALSE,Excellent pathing,40
66,254,Mid,4,"[1.6, 2.1, 3.4, 3.8]",0,85,,,FALSE,TRUE,0,18,"[15.6, 18.7, 31.2, 33.9, 50.5, 58.1, 59.9, 60.2, 60.5, 64.4, 66.1, 73.9, 80.8, 91.2, 94.9, 99.6, 100.4, 102.8]",0,70,TRUE,TRUE,8,15,21,Hub,Trench,None,0,Medium,Excellent,FALSE,Smooth cycles,38
66,1690,Right,2,"[1.6, 3.1]",0,92,,,FALSE,TRUE,0,9,"[15.6, 20.9, 23.8, 33.2, 38.4, 41.9, 83.6, 91.1, 94.0]",0,73,TRUE,FALSE,5,18,6,Hub,Mid,None,0,Fast,Excellent,FALSE,Got defended heavily,46
66,1690,Left,4,"[2.0, 2.9, 3.1, 4.7]",0,89,,,FALSE,TRUE,0,10,"[13.3, 35.9, 52.4, 73.2, 89.0, 92.2, 98.8, 102.1, 104.8, 119.5]",0,82,FALSE,FALSE,10,4,10,Hub,Mid,Level 2,4,Medium,Excellent,FALSE,Missed a few shots,41
66,254,Mid,2,"[4.7, 4.9]",0,91,,,TRUE,TRUE,0,14,"[11.8, 13.5, 23.3, 23.4, 25.9, 27.6, 28.2, 40.7, 41.5, 53.1, 88.3, 94.0, 100.8, 111.8]",0,86,FALSE,TRUE,0,5,21,Hub,Mid,None,0,Medium,Good,FALSE,Excellent pathing,32
66,441,Mid,3,"[2.4, 2.5, 3.3]",0,90,,,TRUE,TRUE,0,9,"[24.5, 32.5, 45.1, 51.7, 60.5, 75.5, 98.8, 110.3, 115.0]",0,87,TRUE,TRUE,10,14,12,Hub,Mid,None,0,Fast,Good,FALSE,Slow aim but accurate,41
66,1114,Left,4,"[1.8, 3.7, 4.4, 4.9]",0,94,,,FALSE,TRUE,0,16,"[11.3, 19.1, 21.1, 30.4, 40.2, 56.2, 73.9, 81.7, 91.5, 94.8, 96.6, 97.9, 100.1, 104.9, 106.9, 109.8]",0,70,FALSE,FALSE,3,20,25,Hub,Trench,Level 2,11,Fast,Excellent,FALSE,Strong defense,29
67,118,Mid,3,"[1.2, 2.6, 4.4]",0,85,,,TRUE,TRUE,0,12,"[23.9, 27.4, 51.8, 57.8, 59.0, 67.6, 68.9, 74.0, 91.8, 101.3, 106.5, 119.7]",0,93,TRUE,FALSE,9,6,11,Hub,Mid,Level 2,4,Fast,Good,FALSE,Slow aim but accurate,42
67,254,Mid,2,"[2.6, 3.4]",0,98,,,TRUE,TRUE,0,11,"[11.0, 29.6, 30.1, 37.3, 45.8, 49.2, 74.5, 91.0, 92.8, 106.4, 112.2]",0,84,FALSE,TRUE,6,10,27,Hub,Trench,None,0,Fast,Excellent,FALSE,Missed a few shots,48
67,254,Right,6,"[2.1, 2.9, 3.1, 4.0, 4.2, 4.7]",0,96,,,FALSE,FALSE,0,11,"[30.2, 34.1, 37.4, 56.3, 62.5, 64.0, 79.0, 79.0, 79.9, 91.0, 102.5]",0,75,TRUE,TRUE,0,10,21,Hub,Mid,None,0,Medium,Good,FALSE,Smooth cycles,36
67,604,Left,6,"[1.8, 2.0, 2.6, 3.2, 3.5, 4.9]",0,82,,,TRUE,FALSE,0,10,"[17.8, 23.8, 25.4, 33.4, 49.3, 74.8, 79.4, 109.9, 118.1, 119.8]",0,78,TRUE,FALSE,0,0,21,Hub,Mid,Level 2,9,Fast,Excellent,FALSE,Got defended heavily,34
67,2056,Mid,4,"[2.1, 2.9, 3.7, 4.0]",0,86,,,FALSE,TRUE,0,8,"[10.9, 22.2, 24.9, 32.3, 72.4, 75.8, 80.4, 114.9]",0,82,FALSE,TRUE,1,15,5,Hub,Trench,None,0,Fast,Excellent,FALSE,Great shooting,45
67,441,Right,4,"[1.7, 2.8, 3.4, 5.0]",0,95,,,TRUE,FALSE,0,9,"[40.7, 43.6, 46.7, 48.1, 55.5, 77.7, 115.7, 118.4, 118.8]",0,76,TRUE,FALSE,5,10,3,Hub,Trench,None,0,Fast,Good,FALSE,Great shooting,48
68,1619,Mid,5,"[1.3, 3.0, 4.4, 4.5, 4.9]",0,77,,,FALSE,TRUE,0,11,"[29.2, 30.1, 40.8, 57.4, 57.5, 65.2, 94.3, 96.6, 101.2, 105.6, 117.9]",0,88,TRUE,TRUE,6,18,11,Hub,Mid,Level 2,8,Medium,Excellent,FALSE,Smooth cycles,28
68,1323,Mid,4,"[1.7, 1.8, 2.3, 3.6]",0,86,,,TRUE,TRUE,0,14,"[11.4, 14.6, 19.5, 20.5, 33.2, 41.1, 41.6, 54.7, 64.4, 70.2, 84.0, 98.4, 116.0, 117.6]",0,74,TRUE,TRUE,9,13,30,Hub,Mid,Level 3,6,Fast,Excellent,FALSE,Slow aim but accurate,44
68,33,Right,4,"[1.4, 1.6, 4.2, 4.9]",0,84,,,FALSE,FALSE,0,12,"[15.6, 39.3, 49.9, 56.2, 59.4, 67.6, 77.7, 89.4, 104.3, 112.2, 114.7, 115.5]",0,85,TRUE,FALSE,4,8,25,Hub,Trench,Level 2,11,Fast,Good,FALSE,Slow aim but accurate,48
68,971,Left,4,"[1.0, 3.9, 4.3, 4.5]",0,87,,,TRUE,TRUE,0,9,"[11.9, 14.2, 30.3, 45.4, 55.7, 69.3, 104.0, 106.3, 114.3]",0,83,TRUE,FALSE,2,6,29,Hub,Trench,Level 3,9,Medium,Good,FALSE,Great shooting,38
68,1690,Right,2,"[2.4, 4.7]",0,85,,,FALSE,FALSE,0,15,"[17.0, 28.4, 39.9, 40.1, 47.8, 54.3, 54.6, 65.4, 74.4, 81.8, 104.8, 106.2, 113.2, 115.4, 117.5]",0,92,TRUE,FALSE,2,15,5,Hub,Trench,Level 2,10,Fast,Excellent,FALSE,Strong defense,36
68,1690,Right,2,"[3.4, 5.0]",0,92,,,FALSE,FALSE,0,18,"[30.5, 30.7, 35.9, 39.0, 39.0, 39.2, 41.9, 42.4, 48.3, 52.3, 53.6, 59.4, 67.8, 72.8, 81.3, 91.4, 96.0, 106.8]",0,93,TRUE,TRUE,4,4,5,Hub,Trench,None,0,Medium,Good,FALSE,Fast climb,31
69,1619,Left,5,"[2.6, 3.8, 4.1, 4.5, 4.9]",0,82,,,TRUE,FALSE,0,16,"[12.0, 21.8, 30.7, 33.6, 35.4, 46.2, 47.6, 49.0, 58.0, 61.6, 62.8, 78.2, 80.1, 84.3, 99.1, 99.7]",0,87,FALSE,TRUE,7,1,22,Hub,Mid,Level 2,6,Medium,Excellent,FALSE,Fast climb,31
69,33,Right,5,"[1.1, 3.7, 4.0, 4.1, 5.0]",0,87,,,FALSE,TRUE,0,12,"[15.4, 29.9, 40.3, 47.4, 57.3, 70.9, 71.6, 79.8, 82.3, 103.7, 110.2, 116.4]",0,77,TRUE,TRUE,0,19,3,Hub,Trench,Level 3,5,Fast,Excellent,FALSE,Strong defense,45
69,1323,Mid,4,"[3.0, 3.5, 3.6, 3.7]",0,88,,,TRUE,TRUE,0,16,"[16.5, 23.3, 28.9, 31.2, 36.9, 40.2, 43.6, 49.8, 50.5, 52.5, 59.6, 98.7, 106.3, 107.3, 110.7, 113.1]",0,70,TRUE,FALSE,4,4,13,Hub,Mid,Level 3,12,Fast,Good,FALSE,Very consistent,46
69,971,Mid,2,"[2.8, 4.3]",0,78,,,FALSE,TRUE,0,12,"[14.9, 18.1, 33.3, 33.4, 45.5, 78.7, 81.2, 81.9, 95.3, 103.4, 110.7, 116.3]",0,74,FALSE,FALSE,7,16,4,Hub,Trench,None,0,Medium,Good,FALSE,Great defense evasion,48
69,33,Mid,5,"[1.1, 1.9, 3.8, 4.1, 4.9]",0,82,,,FALSE,FALSE,0,8,"[17.2, 27.4, 27.7, 28.5, 31.4, 54.1, 81.6, 89.3]",0,72,FALSE,FALSE,7,0,7,Hub,Mid,None,0,Medium,Good,FALSE,Slow aim but accurate,40
69,1678,Left,2,"[1.1, 2.0]",0,76,,,FALSE,FALSE,0,12,"[29.8, 38.4, 47.8, 48.0, 57.2, 72.4, 74.6, 75.7, 82.7, 83.1, 100.6, 110.8]",0,75,TRUE,TRUE,5,19,16,Hub,Mid,None,0,Fast,Excellent,FALSE,Very consistent,30
70,2056,Right,4,"[1.5, 2.3, 3.1, 3.2]",0,82,,,TRUE,FALSE,0,16,"[13.2, 19.5, 20.1, 22.4, 39.2, 46.2, 46.6, 55.3, 63.5, 67.9, 75.7, 81.9, 93.1, 96.9, 109.4, 111.9]",0,85,TRUE,FALSE,5,2,30,Hub,Trench,Level 2,12,Medium,Good,FALSE,Got defended heavily,30
70,1114,Right,3,"[2.9, 3.0, 4.2]",0,88,,,FALSE,FALSE,0,13,"[15.8, 31.9, 43.5, 48.1, 55.9, 58.9, 61.9, 62.9, 63.4, 73.2, 80.8, 103.4, 115.3]",0,72,TRUE,FALSE,2,16,12,Hub,Mid,None,0,Medium,Good,FALSE,Great defense evasion,46
70,4414,Left,3,"[1.6, 2.1, 3.5]",0,82,,,FALSE,FALSE,0,15,"[34.6, 44.0, 46.2, 48.9, 50.1, 51.9, 56.3, 62.9, 76.7, 85.5, 92.9, 104.5, 116.2, 116.7, 116.9]",0,84,FALSE,TRUE,10,15,27,Hub,Trench,Level 3,11,Fast,Good,FALSE,Great shooting,31
70,118,Right,6,"[1.4, 2.2, 2.3, 3.3, 3.3, 4.8]",0,88,,,FALSE,TRUE,0,9,"[28.5, 55.5, 78.2, 84.9, 89.6, 97.4, 100.8, 106.5, 113.3]",0,87,FALSE,FALSE,10,2,29,Hub,Trench,Level 2,6,Fast,Good,FALSE,Excellent pathing,26
70,254,Right,5,"[1.0, 1.9, 2.0, 2.2, 2.6]",0,82,,,FALSE,TRUE,0,17,"[10.9, 18.1, 23.6, 24.1, 37.2, 43.4, 47.7, 48.7, 50.1, 52.2, 71.2, 87.0, 98.5, 104.6, 112.8, 115.4, 116.8]",0,91,FALSE,TRUE,8,6,6,Hub,Mid,Level 2,9,Fast,Excellent,FALSE,Fast climb,48
70,33,Left,6,"[1.2, 1.4, 1.8, 2.7, 3.6, 4.1]",0,78,,,FALSE,FALSE,0,10,"[20.7, 43.8, 67.3, 68.1, 83.5, 95.4, 108.1, 109.0, 109.4, 114.4]",0,77,FALSE,FALSE,10,16,19,Hub,Trench,Level 3,10,Fast,Excellent,FALSE,Got defended heavily,37
71,33,Right,3,"[1.5, 1.8, 4.2]",0,80,,,TRUE,TRUE,0,11,"[16.9, 24.1, 29.9, 35.7, 47.8, 49.5, 50.8, 74.4, 83.1, 111.3, 113.2]",0,74,FALSE,TRUE,2,17,12,Hub,Trench,Level 3,8,Medium,Excellent,FALSE,Fast climb,33
71,4414,Right,6,"[1.3, 2.1, 2.2, 3.5, 3.7, 4.5]",0,75,,,TRUE,FALSE,0,18,"[13.4, 34.5, 37.5, 40.4, 41.3, 46.6, 55.5, 61.3, 61.7, 73.0, 75.4, 76.6, 87.0, 91.4, 103.0, 109.8, 110.6, 113.4]",0,86,FALSE,FALSE,7,14,21,Hub,Mid,Level 3,9,Medium,Excellent,FALSE,Smooth cycles,49
71,118,Mid,4,"[2.0, 2.1, 3.1, 4.2]",0,80,,,FALSE,FALSE,0,11,"[13.7, 18.9, 19.4, 21.8, 33.9, 35.5, 51.1, 70.5, 83.5, 93.6, 95.9]",0,95,TRUE,FALSE,3,9,6,Hub,Mid,None,0,Fast,Good,FALSE,Excellent pathing,34
71,148,Left,6,"[1.9, 2.3, 2.3, 3.5, 4.3, 4.4]",0,97,,,FALSE,FALSE,0,8,"[14.3, 25.3, 76.9, 85.2, 91.8, 97.4, 99.9, 106.0]",0,95,FALSE,TRUE,5,8,3,Hub,Mid,None,0,Medium,Excellent,FALSE,Great shooting,50
71,2056,Right,5,"[3.1, 3.5, 4.0, 4.6, 4.8]",0,86,,,FALSE,FALSE,0,11,"[31.3, 34.0, 40.8, 69.9, 78.7, 87.7, 91.6, 92.3, 103.7, 109.8, 114.8]",0,86,TRUE,FALSE,6,7,0,Hub,Trench,Level 2,9,Medium,Excellent,FALSE,Great defense evasion,44
71,1114,Mid,5,"[2.9, 3.9, 4.2, 4.7, 5.0]",0,84,,,FALSE,TRUE,0,16,"[16.3, 19.0, 20.5, 21.7, 53.6, 55.2, 55.3, 60.3, 64.4, 86.3, 97.3, 99.3, 101.9, 103.6, 115.7, 115.8]",0,74,TRUE,TRUE,0,3,8,Hub,Trench,Level 3,6,Fast,Excellent,FALSE,Got defended heavily,30
72,4414,Mid,2,"[2.8, 4.2]",0,99,,,FALSE,TRUE,0,9,"[22.6, 56.9, 75.5, 91.8, 94.2, 95.7, 107.4, 117.2, 119.3]",0,73,TRUE,FALSE,4,0,24,Hub,Mid,Level 3,10,Fast,Good,FALSE,Got defended heavily,27
72,1323,Left,6,"[1.4, 1.6, 3.7, 3.9, 4.0, 4.2]",0,87,,,FALSE,FALSE,0,12,"[19.5, 20.6, 31.5, 53.4, 60.8, 60.8, 69.2, 70.2, 107.6, 111.5, 115.6, 115.6]",0,74,TRUE,FALSE,8,5,18,Hub,Trench,None,0,Medium,Excellent,FALSE,Great shooting,48
72,604,Right,3,"[2.4, 4.2, 4.9]",0,90,,,FALSE,FALSE,0,9,"[20.5, 21.3, 43.5, 51.0, 60.4, 65.9, 68.3, 81.7, 110.0]",0,94,TRUE,TRUE,6,19,14,Hub,Mid,Level 3,8,Medium,Excellent,FALSE,Missed a few shots,44
72,4414,Mid,2,"[2.4, 4.6]",0,77,,,TRUE,FALSE,0,10,"[37.6, 39.2, 46.4, 54.0, 54.7, 63.7, 76.2, 77.4, 106.6, 119.4]",0,91,FALSE,TRUE,0,4,13,Hub,Mid,None,0,Medium,Good,FALSE,Excellent pathing,48
72,4414,Right,4,"[2.3, 2.4, 2.6, 4.3]",0,94,,,TRUE,TRUE,0,18,"[11.0, 11.9, 19.7, 21.6, 25.1, 31.6, 32.6, 41.8, 43.8, 44.8, 82.1, 92.1, 96.9, 99.3, 100.7, 106.7, 113.8, 115.3]",0,92,TRUE,FALSE,8,17,8,Hub,Trench,None,0,Medium,Excellent,FALSE,Slow aim but accurate,38
72,1690,Right,6,"[1.6, 2.7, 3.0, 3.2, 3.3, 4.7]",0,81,,,TRUE,FALSE,0,12,"[19.7, 25.7, 35.8, 39.5, 43.0, 72.3, 72.5, 76.8, 80.6, 100.1, 116.1, 118.2]",0,71,FALSE,FALSE,6,6,10,Hub,Mid,Level 3,11,Medium,Excellent,FALSE,Great defense evasion,37
73,2056,Right,5,"[1.2, 1.2, 1.4, 2.3, 4.0]",0,100,,,TRUE,TRUE,0,10,"[24.8, 26.5, 40.5, 40.8, 45.2, 48.3, 54.5, 55.8, 102.0, 107.2]",0,87,TRUE,FALSE,0,7,28,Hub,Trench,Level 2,8,Medium,Excellent,FALSE,Missed a few shots,48
73,33,Mid,4,"[2.3, 3.6, 4.1, 4.5]",0,79,,,FALSE,TRUE,0,9,"[13.9, 44.8, 55.7, 64.0, 87.3, 98.0, 110.7, 112.0, 113.5]",0,79,TRUE,FALSE,1,18,5,Hub,Trench,None,0,Medium,Good,FALSE,Fast climb,33
73,4414,Left,3,"[1.9, 4.4, 4.5]",0,93,,,TRUE,TRUE,0,17,"[14.9, 16.0, 21.2, 39.0, 39.9, 45.6, 69.1, 76.9, 88.8, 92.5, 92.5, 96.8, 103.9, 105.1, 112.8, 118.7, 119.3]",0,71,FALSE,TRUE,1,19,19,Hub,Mid,None,0,Medium,Good,FALSE,Slow aim but accurate,47
73,1619,Mid,2,"[1.0, 4.3]",0,93,,,TRUE,TRUE,0,17,"[11.0, 25.2, 35.4, 36.9, 39.4, 55.8, 56.6, 58.2, 59.2, 66.7, 71.5, 72.7, 73.2, 85.5, 94.0, 112.8, 117.7]",0,87,FALSE,TRUE,10,0,12,Hub,Trench,Level 3,10,Fast,Excellent,FALSE,Great shooting,26
73,1619,Right,4,"[2.6, 3.8, 4.3, 4.8]",0,91,,,FALSE,FALSE,0,16,"[12.8, 14.1, 19.7, 33.3, 38.1, 48.9, 51.9, 57.4, 63.9, 68.9, 75.5, 83.1, 91.0, 95.1, 96.2, 109.8]",0,72,FALSE,FALSE,3,20,16,Hub,Mid,None,0,Medium,Good,FALSE,Fast climb,43
73,33,Right,4,"[3.6, 4.1, 4.2, 4.4]",0,84,,,TRUE,TRUE,0,16,"[15.0, 32.7, 36.2, 36.3, 36.7, 49.0, 51.1, 54.9, 58.9, 79.9, 86.1, 88.9, 90.6, 90.7, 110.3, 118.8]",0,71,FALSE,FALSE,0,19,1,Hub,Trench,Level 3,6,Medium,Excellent,FALSE,Smooth cycles,27
74,971,Mid,2,"[2.4, 3.5]",0,78,,,FALSE,FALSE,0,13,"[17.1, 24.2, 27.7, 32.2, 35.9, 37.6, 62.2, 62.5, 65.1, 83.4, 95.9, 100.5, 119.4]",0,75,TRUE,FALSE,7,16,8,Hub,Mid,Level 2,4,Medium,Excellent,FALSE,Missed a few shots,27
74,1323,Right,3,"[1.1, 2.1, 4.3]",0,75,,,TRUE,FALSE,0,12,"[15.2, 21.7, 29.5, 31.1, 40.4, 48.6, 49.9, 64.8, 80.8, 87.6, 93.6, 106.4]",0,90,FALSE,TRUE,10,3,16,Hub,Mid,None,0,Fast,Excellent,FALSE,Slow aim but accurate,46
74,1323,Mid,4,"[2.1, 2.3, 2.9, 3.9]",0,79,,,TRUE,FALSE,0,12,"[17.0, 33.7, 55.3, 66.3, 69.2, 73.3, 76.5, 86.6, 98.6, 102.7, 114.7, 115.1]",0,93,TRUE,TRUE,8,10,10,Hub,Mid,Level 2,12,Medium,Excellent,FALSE,Very consistent,50
74,2056,Left,2,"[1.5, 2.3]",0,86,,,FALSE,TRUE,0,10,"[12.1, 21.9, 37.1, 42.5, 44.2, 47.8, 48.1, 60.7, 78.9, 94.7]",0,77,FALSE,FALSE,7,15,27,Hub,Trench,Level 2,6,Medium,Good,FALSE,Excellent pathing,32
